Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
19077,21,Male,Graduate,Ireland,6.193393158958657,Instagram,Yes,8.06841213465852,6,Single,3,7
19078,23,Male,Undergraduate,Maldives,7.4666222568998855,Facebook,Yes,6.673946513138545,7,Single,3,7
19079,18,Female,Undergraduate,Mexico,7.258569491720463,Instagram,Yes,7.043735701681306,9,Single,4,7
19080,20,Male,High School,Nepal,4.1426131958037535,WhatsApp,Yes,8.404681139465946,7,Single,5,7
19081,20,Male,High School,Mexico,3.0176403600592323,Snapchat,No,6.889861035982617,8,In Relationship,2,6
19082,21,Male,Undergraduate,Italy,5.9730248836533715,Instagram,Yes,7.856048926904099,5,In Relationship,3,7
19083,18,Female,High School,Russia,3.775500913616706,Facebook,Yes,7.628901092368484,6,In Relationship,2,8
19084,19,Female,Graduate,Bangladesh,3.4751390774519564,TikTok,Yes,7.394183028044279,7,Single,1,8
19085,20,Male,Graduate,India,5.145430474315538,Snapchat,Yes,7.605719891117332,3,In Relationship,3,6
19086,19,Female,Undergraduate,Maldives,2.584893724125203,Instagram,Yes,7.013680878202496,6,Single,4,3
19087,20,Female,Graduate,Pakistan,3.3707837477374807,LinkedIn,No,7.0045303442626246,4,Single,5,5
19088,22,Male,Graduate,India,3.690312099120999,WhatsApp,Yes,7.266187958456033,7,Complicated,1,6
19089,26,Male,Graduate,Trinidad,4.552490568183218,TikTok,Yes,6.901068710930926,8,Single,2,7
19090,22,Male,Graduate,France,5.71791898356332,TikTok,No,5.806422078095999,6,Single,4,5
19091,20,Male,Undergraduate,USA,4.825555158760123,WhatsApp,Yes,5.653647884407856,5,Single,4,9
19092,22,Male,Graduate,Spain,4.659153115693174,WhatsApp,Yes,7.121223344654099,7,Single,3,8
19093,19,Male,Graduate,Germany,3.920525410262677,Instagram,Yes,4.599690274938714,6,In Relationship,2,9
19094,22,Female,Undergraduate,Czech Republic,5.698597924396906,Snapchat,No,6.0267030835316575,7,Single,1,9
19095,18,Male,Graduate,India,5.198637462544683,Instagram,No,6.6247690055437625,7,Single,3,8
19096,23,Male,Graduate,France,5.303730121694476,Instagram,Yes,7.498404614676024,4,Complicated,5,8
19097,20,Male,Graduate,Iceland,4.014123937723179,TikTok,No,6.855521086646136,6,In Relationship,4,6
19098,24,Male,Undergraduate,Italy,7.162721993165194,Instagram,Yes,8.983096082492054,5,In Relationship,3,9
19099,24,Male,Graduate,Switzerland,4.411085996755728,Instagram,No,6.25495628767351,6,Single,2,9
19100,18,Male,Graduate,Russia,3.5531666035153293,Instagram,Yes,6.253243784801349,7,Single,4,7
19101,21,Male,Graduate,Canada,5.816839892814753,Instagram,Yes,5.599097585470693,5,Single,4,8
19102,22,Male,Undergraduate,Japan,4.204609252843508,TikTok,Yes,8.7085221024103,5,Single,4,6
19103,21,Female,Graduate,Ireland,5.533863322556468,TikTok,Yes,7.088265645001293,5,In Relationship,1,9
19104,22,Female,Undergraduate,Canada,4.477267680377049,Twitter,Yes,6.398523943387443,7,In Relationship,5,5
19105,24,Female,Graduate,Albania,5.12890677772712,WeChat,Yes,5.345704799714239,7,Complicated,2,3
19106,20,Female,Graduate,Germany,8.562983120855598,LINE,Yes,7.922681847884131,7,Single,5,8
19107,19,Female,Undergraduate,UK,2.79055835362555,Instagram,No,8.031706061679467,8,Single,3,8
19108,25,Female,Graduate,Poland,3.431654664889035,Facebook,No,6.839147213720469,4,In Relationship,5,4
19109,19,Female,Undergraduate,Spain,4.318629803486967,WhatsApp,Yes,9.340480912196838,4,In Relationship,2,8
19110,23,Male,Undergraduate,Spain,5.583548907721089,VKontakte,Yes,7.856842825758581,6,In Relationship,3,5
19111,26,Female,Undergraduate,Germany,3.015480773833983,Instagram,No,6.2385422519030405,7,Single,3,5
19112,20,Female,High School,Japan,6.263605483960707,TikTok,Yes,7.409911863732605,7,Single,3,7
19113,18,Male,Graduate,Mexico,5.068730257142498,Instagram,No,6.436401545837516,4,Single,5,9
19114,24,Male,Undergraduate,Australia,6.2200016769061115,WhatsApp,Yes,7.509728788575075,7,In Relationship,2,5
19115,24,Male,Graduate,Turkey,4.365400985541382,Instagram,No,5.827158557532352,6,Single,4,3
19116,21,Male,Undergraduate,India,3.60167581431211,Instagram,Yes,6.1064758699541155,5,Single,0,4
19117,22,Female,Graduate,Portugal,5.373471319889102,KakaoTalk,No,6.765129276421152,6,Single,3,7
19118,19,Male,Undergraduate,Taiwan,6.1468209225559125,Facebook,Yes,5.661320360997971,7,In Relationship,1,6
19119,21,Female,Graduate,Armenia,5.400206290720402,Instagram,Yes,7.282830292498004,7,In Relationship,3,6
19120,20,Male,Undergraduate,Maldives,5.342764936134881,Facebook,Yes,7.866580666466458,6,Single,4,4
19121,21,Male,Graduate,France,4.080795968753524,Facebook,No,5.881734261802366,9,In Relationship,5,7
19122,21,Male,Graduate,Japan,6.5410459036243065,WhatsApp,No,6.9815899924697735,8,In Relationship,3,5
19123,22,Male,Undergraduate,Denmark,4.575083117329652,Instagram,Yes,6.445689510153132,7,In Relationship,3,7
19124,25,Female,Graduate,Switzerland,5.179465749142327,Instagram,Yes,6.176940167394454,8,Single,2,3
19125,19,Female,Graduate,Spain,4.05023022666638,Instagram,Yes,5.625882109385799,6,In Relationship,2,8
19126,21,Female,Graduate,Maldives,2.9227148494660202,Instagram,No,7.039245356063792,6,Single,3,3
19127,21,Male,Graduate,Pakistan,6.715849181622842,Twitter,No,4.049915004001784,8,In Relationship,5,5
19128,19,Male,Graduate,Russia,5.062175519754105,YouTube,Yes,7.057504874952533,5,In Relationship,4,6
19129,22,Female,Graduate,Canada,4.465556291287227,Instagram,No,6.178681392013452,6,In Relationship,1,7
19130,20,Female,Undergraduate,Ireland,4.682507474297471,Instagram,No,7.327700839496447,3,Single,3,4
19131,20,Female,Undergraduate,Pakistan,5.325776960183044,WhatsApp,Yes,4.058109559849338,7,In Relationship,2,7
19132,19,Male,Graduate,Finland,3.226691246629065,TikTok,No,8.892461539500392,9,Single,3,6
19133,20,Male,Graduate,Ireland,6.332204676046939,LinkedIn,Yes,7.442022553870579,7,In Relationship,5,7
19134,24,Female,Graduate,China,5.858449506697907,KakaoTalk,Yes,6.414036957785503,6,Single,3,4
19135,21,Male,Undergraduate,Netherlands,5.20424413194992,Snapchat,Yes,5.931058079546679,7,Single,5,8
19136,20,Male,Graduate,Spain,3.116612021117881,TikTok,Yes,7.596363826320946,6,Single,4,10
19137,22,Male,Undergraduate,Russia,6.863452532701775,Instagram,Yes,6.413316241542562,5,In Relationship,2,6
19138,22,Female,Undergraduate,Nepal,5.7876761704373845,Twitter,Yes,6.175169579344843,5,In Relationship,5,7
19139,19,Male,Undergraduate,China,1.8361866008670211,Instagram,Yes,7.139077598522985,8,Single,4,3
19140,22,Male,Undergraduate,Ireland,3.5665596978386938,Instagram,No,5.966610325201647,6,Single,3,6
19141,20,Male,Graduate,UK,6.149558787970156,Instagram,Yes,8.130534224166125,5,Single,5,9
19142,18,Female,Graduate,Spain,4.061132555371489,TikTok,Yes,6.372160433131444,6,In Relationship,4,7
19143,19,Female,Graduate,UAE,4.618593607542943,TikTok,No,6.2565600787327105,7,Single,3,5
19144,18,Male,Undergraduate,UK,3.641588233638191,WhatsApp,Yes,6.961088270079768,7,In Relationship,3,8
19145,20,Female,Graduate,Australia,5.015638031264053,Facebook,Yes,7.396205917347018,7,In Relationship,3,5
19146,21,Male,Undergraduate,Slovenia,5.117695951026268,TikTok,No,6.737892208142114,6,Single,4,7
19147,20,Male,Undergraduate,Turkey,4.554432484579842,Instagram,Yes,7.882210810158055,3,In Relationship,3,7
19148,20,Female,Undergraduate,India,6.0814970735322085,WhatsApp,Yes,4.519062210880391,5,Single,0,8
19149,21,Male,Graduate,India,6.609216516653829,LinkedIn,Yes,9.099252210944092,5,In Relationship,2,6
19150,21,Male,Undergraduate,UK,5.645306757043029,Instagram,Yes,9.216041565387494,5,In Relationship,1,8
19151,20,Female,Undergraduate,Germany,8.109209072478208,Twitter,Yes,7.777676679854065,8,Single,2,7
19152,21,Male,Graduate,USA,5.503877600067998,Instagram,Yes,6.352526353098854,7,Single,3,5
19153,19,Female,Graduate,Russia,6.035156731584515,VKontakte,No,7.679748775977299,6,Single,1,8
19154,21,Female,Graduate,Italy,3.6518900629907307,TikTok,Yes,6.921837761166017,4,Single,1,7
19155,20,Female,Undergraduate,Turkey,4.198261043830717,Facebook,Yes,6.82995938654871,7,In Relationship,2,7
19156,18,Male,Undergraduate,Denmark,6.857063415590147,Instagram,Yes,6.513158563199792,6,In Relationship,4,5
19157,20,Female,Undergraduate,China,4.786140977410985,TikTok,Yes,6.334930207197381,6,Single,3,6
19158,22,Female,Graduate,Sri Lanka,4.50647275311951,Instagram,No,7.520262887742714,5,In Relationship,4,5
19159,20,Female,Graduate,Bangladesh,4.867939786484332,WhatsApp,Yes,7.819103894263346,6,In Relationship,5,8
19160,21,Male,Undergraduate,Netherlands,6.011619202207097,Instagram,No,4.592124439583524,5,Single,3,7
19161,26,Male,Graduate,Kenya,6.167121160054995,TikTok,Yes,8.32378778347629,7,In Relationship,1,8
19162,21,Male,Graduate,Switzerland,2.5074817948404053,TikTok,Yes,7.532335033666169,5,Single,5,6
19163,21,Female,Undergraduate,Germany,4.567041022908605,WeChat,No,4.302967628149419,5,Single,3,8
19164,20,Male,Graduate,Poland,5.3084719762541255,Instagram,Yes,9.706874957357758,6,Single,3,5
19165,19,Male,Undergraduate,Denmark,1.3438342005357016,Twitter,Yes,6.8791540660431485,7,Single,3,6
19166,20,Male,Graduate,USA,4.873171504746375,Facebook,No,7.186670352813105,9,In Relationship,3,8
19167,23,Male,Undergraduate,Denmark,7.579662753220399,Facebook,No,6.431588777395018,4,In Relationship,1,6
19168,19,Female,High School,Canada,5.225516335371821,Facebook,Yes,6.637663048098829,7,In Relationship,5,8
19169,18,Female,Graduate,Bangladesh,6.423547406091304,LinkedIn,No,7.671368519213701,8,In Relationship,1,5
19170,23,Male,Undergraduate,Mexico,6.252335061428037,Instagram,No,8.642909552613919,4,In Relationship,3,8
19171,18,Male,Undergraduate,Japan,4.8322088980966615,LINE,Yes,3.603054684225014,6,Complicated,4,4
19172,20,Male,Undergraduate,Italy,7.263999860729156,TikTok,Yes,7.475120356666356,6,Single,4,10
19173,20,Male,Graduate,Turkey,3.8149561074411755,Facebook,Yes,9.585812220710682,6,Complicated,4,3
19174,23,Female,Undergraduate,Bangladesh,5.661669467181205,Facebook,Yes,6.506980623429499,4,In Relationship,3,6
19175,22,Female,High School,Japan,4.643534408183522,Facebook,Yes,6.043632320820509,4,In Relationship,3,6
19176,23,Male,Graduate,Russia,2.873725712900221,Twitter,Yes,6.844219435311853,6,Complicated,3,6
19177,24,Female,Graduate,India,3.706311383335216,Instagram,No,5.250637349422802,6,Single,2,8
19178,18,Male,High School,Bangladesh,2.8994951662617523,Instagram,No,7.236916650563816,5,Single,3,4
19179,22,Female,Graduate,India,3.210285643215486,Instagram,Yes,6.6402642045286795,7,Single,0,8
19180,21,Male,Undergraduate,UAE,5.136694944153818,Facebook,Yes,7.754199042416812,7,In Relationship,4,8
19181,24,Male,Graduate,Costa Rica,4.469148032172143,Instagram,Yes,7.914131028413442,8,Single,3,6
19182,20,Female,Graduate,Mexico,4.451371632011483,Facebook,No,7.637638626373883,7,Single,3,5
19183,22,Male,Undergraduate,Syria,3.7458379507518424,TikTok,No,7.335405131528549,8,Single,2,8
19184,20,Female,Undergraduate,Armenia,5.631841180556348,Facebook,Yes,7.345108309867117,7,Single,4,3
19185,23,Male,Graduate,USA,5.236760085922757,TikTok,Yes,6.655853663044281,5,Single,3,8
19186,22,Female,Undergraduate,UAE,6.272060934513162,Instagram,No,8.143597003699718,7,Complicated,4,2
19187,19,Male,Graduate,Switzerland,4.782865244183073,Instagram,Yes,5.595166727593981,7,In Relationship,5,8
19188,20,Female,Undergraduate,Spain,6.752720779094713,WeChat,Yes,7.927155333119808,6,Single,3,7
19189,21,Male,Graduate,Canada,6.337557117490017,WhatsApp,Yes,9.013062574379813,4,Single,2,8
19190,18,Male,Undergraduate,Australia,7.045100909210649,TikTok,No,8.223077215552426,6,Single,1,7
19191,23,Female,Undergraduate,Lebanon,4.230628348404772,Instagram,Yes,5.860729115759601,7,Single,4,4
19192,23,Male,Undergraduate,Mexico,3.998201769539122,Instagram,Yes,7.004985014162593,7,In Relationship,2,3
19193,22,Female,Graduate,India,6.214902690577622,WhatsApp,Yes,5.665206658453462,5,In Relationship,4,5
19194,19,Male,Graduate,Serbia,4.0228901259512195,Facebook,Yes,7.915283311508931,5,In Relationship,2,4
19195,22,Male,Graduate,Japan,3.845026024209978,WhatsApp,No,6.513372078354796,6,In Relationship,5,7
19196,24,Female,Undergraduate,Turkey,6.038670835619406,KakaoTalk,Yes,8.419313570912884,6,In Relationship,5,9
19197,20,Male,Undergraduate,Germany,4.443137688694264,Instagram,No,6.84352869763117,7,Single,3,5
19198,20,Female,Undergraduate,Mexico,5.388993527474213,TikTok,Yes,7.665676885831071,5,Single,5,6
19199,20,Male,Undergraduate,Italy,4.1734929504606,Instagram,Yes,6.219024770771667,7,Single,3,2
19200,21,Female,Undergraduate,Pakistan,3.269397655842279,LINE,No,6.868623896333684,5,In Relationship,4,7
19201,20,Female,Graduate,UK,5.8541414196088954,TikTok,Yes,7.463804254170704,7,Single,1,7
19202,18,Male,Undergraduate,USA,3.871689323910398,Facebook,No,8.285561913047514,7,Single,3,7
19203,18,Male,Graduate,Denmark,5.696762769010683,Instagram,Yes,6.034669745087732,9,In Relationship,5,8
19204,22,Male,Undergraduate,Romania,3.3614702229547597,TikTok,No,5.099713786953811,5,In Relationship,4,6
19205,19,Female,Graduate,Costa Rica,2.5611603105927676,Instagram,Yes,6.089226343363131,6,Single,2,3
19206,18,Female,Undergraduate,Bangladesh,3.214648459654641,Instagram,No,7.198293984103632,5,Single,3,6
19207,21,Female,Undergraduate,China,6.897459426201507,TikTok,Yes,7.299129105736033,5,In Relationship,3,7
19208,19,Male,Graduate,Sri Lanka,3.6397333068714643,Instagram,Yes,5.537850624487517,5,Single,3,7
19209,22,Male,Undergraduate,France,4.3648868007885975,Instagram,No,4.850634217923272,8,Single,5,7
19210,21,Female,Undergraduate,Poland,4.9581853529975035,WhatsApp,Yes,6.267493988923311,5,In Relationship,4,8
19211,19,Male,Graduate,USA,5.441452301470892,VKontakte,No,5.879764827566808,5,Single,4,6
19212,20,Male,Undergraduate,South Korea,4.6281321387743555,TikTok,Yes,7.261855311765961,6,In Relationship,3,6
19213,21,Male,Undergraduate,Spain,3.7542476920228394,Facebook,Yes,6.725295806928861,7,In Relationship,3,2
19214,21,Female,Undergraduate,France,3.7781564492747925,Instagram,Yes,7.053604152845349,6,In Relationship,4,9
19215,19,Female,Undergraduate,Nepal,5.22465369450941,Instagram,Yes,7.665186441093564,5,In Relationship,2,10
19216,18,Female,Graduate,India,4.544314620904305,TikTok,Yes,6.879301705907398,6,Single,5,4
19217,22,Male,Graduate,Canada,4.353142944235094,Instagram,No,7.581050152905515,4,Complicated,1,6
19218,24,Female,Undergraduate,Brazil,5.550689054505358,Instagram,Yes,8.036530684154913,7,In Relationship,4,7
19219,20,Female,Graduate,USA,2.8651762977648487,TikTok,Yes,7.141998908311156,5,Complicated,4,4
19220,19,Male,Undergraduate,USA,3.5608221024340123,TikTok,Yes,6.963999288301063,5,Single,3,8
19221,18,Male,Undergraduate,Russia,2.9525454856733635,Instagram,No,7.1509444698325355,8,In Relationship,4,9
19222,19,Male,Graduate,Canada,6.2816613603355576,Facebook,No,7.9332360336314185,5,Single,3,8
19223,22,Female,Graduate,Turkey,3.6057915376737633,Instagram,Yes,7.58367063759519,4,In Relationship,3,8
19224,18,Male,Undergraduate,India,5.4382859253166504,TikTok,Yes,5.276546801396168,7,Single,2,9
19225,19,Male,Graduate,Finland,3.936646669009309,Facebook,No,7.762818092876215,6,Single,3,4
19226,21,Male,Undergraduate,Ireland,5.461280419052718,TikTok,No,7.5781736719566295,7,Complicated,1,5
19227,19,Male,Graduate,India,5.27474626433026,Instagram,No,7.0185478100437235,7,In Relationship,4,8
19228,22,Female,High School,China,2.1175504318411984,Instagram,No,6.098938956863804,4,Complicated,3,7
19229,20,Male,Undergraduate,Italy,2.550678502632144,Twitter,Yes,8.161233974972554,4,Single,3,3
19230,19,Female,Graduate,Sri Lanka,3.2561774792438065,KakaoTalk,Yes,6.483858044088463,4,In Relationship,2,5
19231,20,Female,Undergraduate,Maldives,5.328516836981177,TikTok,No,7.095005265258965,6,In Relationship,5,7
19232,23,Female,High School,South Korea,3.375906221118033,LINE,Yes,5.691558877865713,6,In Relationship,5,7
19233,26,Female,Graduate,UAE,3.8181214707377404,TikTok,No,7.22421448130094,5,In Relationship,4,8
19234,20,Female,Undergraduate,Russia,3.8823378131850634,Instagram,No,2.927902625721867,8,In Relationship,3,4
19235,21,Female,Graduate,Poland,4.933987586993296,Instagram,No,6.435354796345628,4,Single,1,7
19236,26,Male,Graduate,India,5.730314112185676,TikTok,Yes,4.301599661576839,5,In Relationship,3,8
19237,20,Female,Graduate,New Zealand,5.289521371508392,TikTok,No,4.799121041714439,7,Single,3,8
19238,20,Male,Undergraduate,USA,2.5319309167101953,WhatsApp,No,5.67742324351022,7,Complicated,3,6
19239,19,Female,Undergraduate,Denmark,7.490313484222378,Instagram,Yes,6.58164978038644,7,Complicated,4,6
19240,23,Female,Undergraduate,Mexico,5.385078632177508,Facebook,No,4.1678370408083,6,Single,1,5
19241,18,Male,Graduate,France,3.7613675997954776,WhatsApp,Yes,4.999601481449546,6,In Relationship,2,7
19242,22,Female,Undergraduate,France,5.788832310114056,Instagram,Yes,7.883976003398775,6,Single,5,7
19243,20,Female,Graduate,Mexico,4.93692542073564,TikTok,Yes,7.814342054462728,8,Single,4,9
19244,18,Female,Graduate,Hungary,4.181274968427935,Facebook,Yes,5.598908502305428,4,Single,0,4
19245,19,Female,Graduate,Brazil,5.113864585091082,TikTok,No,7.341614918473862,8,In Relationship,3,4
19246,20,Male,High School,France,3.550918075046561,TikTok,Yes,5.194228845884647,5,Single,3,7
19247,20,Male,Undergraduate,China,3.5210530199982557,Twitter,No,7.2006800668843205,5,In Relationship,4,3
19248,24,Male,Graduate,Canada,5.218380270065043,Instagram,Yes,6.446235333913822,6,Single,3,7
19249,23,Female,Undergraduate,Canada,6.8249548913405125,Facebook,No,8.100925547870899,6,Complicated,5,7
19250,19,Male,Graduate,Denmark,4.615530994851355,Instagram,Yes,7.03687140451597,5,In Relationship,4,9
19251,18,Male,Undergraduate,Maldives,3.528446710589545,Instagram,No,7.106172871796375,6,Single,1,7
19252,20,Female,Graduate,Russia,5.763441515027801,LinkedIn,No,7.199152042370378,7,In Relationship,3,7
19253,21,Female,Graduate,Finland,5.267789169004026,Instagram,Yes,8.059309833690262,4,Single,1,5
19254,19,Male,Graduate,South Korea,7.349137495493004,Instagram,Yes,7.02811366684355,6,Single,3,6
19255,24,Female,Undergraduate,India,7.478820470102166,WhatsApp,Yes,5.971090688369312,5,In Relationship,1,4
19256,21,Male,Graduate,Malaysia,7.768364369542713,Twitter,No,6.8582599833763185,8,In Relationship,2,7
19257,23,Male,Graduate,France,5.8436029543358075,Facebook,Yes,7.178934191743562,4,Single,4,5
19258,18,Female,Undergraduate,China,5.4687609008964015,Instagram,No,6.945791468642404,6,In Relationship,2,5
19259,24,Female,Graduate,Japan,5.813603444871233,Instagram,Yes,8.128614717923623,5,In Relationship,2,6
19260,19,Female,Undergraduate,Brazil,6.548893316115064,Instagram,Yes,5.981660807172313,7,In Relationship,3,8
19261,19,Female,Graduate,Germany,3.6029343930027404,Instagram,Yes,6.653270234111287,5,In Relationship,2,6
19262,23,Female,Graduate,Canada,3.7770946841683366,Facebook,Yes,7.596740113545266,6,In Relationship,4,7
19263,21,Female,Graduate,Germany,5.45781734615163,Instagram,Yes,6.089227384899391,7,In Relationship,2,5
19264,19,Male,Graduate,Yemen,3.434289638403963,TikTok,No,7.270793094582514,6,Single,2,3
19265,20,Female,Undergraduate,India,5.148417941879543,LinkedIn,No,7.491318920029373,7,Single,3,6
19266,21,Male,Undergraduate,Australia,6.70888490903043,Facebook,Yes,4.5150068267116,7,In Relationship,1,8
19267,21,Male,Undergraduate,Australia,6.576974345532225,Twitter,Yes,5.5760519883643,5,Single,5,8
19268,19,Female,Undergraduate,UAE,5.908345693749628,TikTok,Yes,6.196329865233254,8,Single,3,4
19269,24,Male,Graduate,Maldives,4.660065101545696,Facebook,Yes,6.779044124169347,8,In Relationship,2,5
19270,18,Female,Undergraduate,Italy,4.923837832852195,Instagram,Yes,5.98365212062715,8,Single,3,6
19271,22,Female,Graduate,Singapore,6.03723575305416,TikTok,Yes,7.816675540969364,5,Single,5,5
